cv_id,subject,author_name,author_uri,recipient_name,recipient_uri,date,place_label,place_uri,lat,long,mentioned_people,mentioned_orgs,mentioned_places,mentioned_events,mentioned_dates,text_file
CV-61,Carta CV-61 – Francisco Pedro de Abreu para Manuel Jorge Rodrigues,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Manuel Jorge Rodrigues,https://carlamenegat.github.io/VarelaDigital/person/manuel_jorge_rodrigues,1840-06-13,Santo Amaro,https://www.geonames.org/3449708/santo-amaro-do-sul.html,-29.93917,-51.89833,Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Isaías Antônio Alz.|https://carlamenegat.github.io/VarelaDigital/person/isaias_antonio|Tenente Isaías;Manuel Jorge Rodrigues|https://www.wikidata.org/wiki/Q10324263|Tenente-general;Tenente Caldeira|https://carlamenegat.github.io/VarelaDigital/person/tenente_caldeira|Juca Custódio,,Santa Cruz|https://www.geonames.org/3450269/santa-cruz-do-sul.html|Santa Cruz do Sul;Santo Amaro|https://www.geonames.org/3449708/santo-amaro-do-sul.html,,1840-06-13;1978;2025-06-28;2025-11-29,CV-61.xml
CV-62,Carta CV-62 – Francisco Pedro de Abreu para Manuel Jorge Rodrigues,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Manuel Jorge Rodrigues,https://carlamenegat.github.io/VarelaDigital/person/manuel_jorge_rodrigues,1840-07-03,,,,,Aníbal|https://carlamenegat.github.io/VarelaDigital/person/anibal;Antônio de Sousa Neto|https://www.wikidata.org/wiki/Q612105|Neto;Manuel dos Santos Loureiro|https://www.wikidata.org/wiki/Q10324710|Coronel Loureiro§Loureiro;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Jacinto Guedes da Luz|https://carlamenegat.github.io/VarelaDigital/person/jacinto_guedes|Guedes;João Ferreira|https://carlamenegat.github.io/VarelaDigital/person/joao_ferreira;João Silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_silveira;Manuel Jorge Rodrigues|https://www.wikidata.org/wiki/Q10324263|Tenente-general,,Encruzilhada do Sul|https://www.geonames.org/3464255/encruzilhada-do-sul.html|Encruzilhada;Piratini|https://www.geonames.org/3453524/piratini.html;Rio de Camaquã|https://www.geonames.org/3468012/rio-camaqua.html|Camaquã,,1840-07-03;1978;2025-06-28;2025-11-29,CV-62.xml
CV-63,Carta CV-63 – Francisco Pedro de Abreu para João Paulo dos Santos Barreto,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,João Paulo dos Santos Barreto,https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto,1840-12-17,Porto Alegre,https://www.geonames.org/3452925/porto-alegre.html,-30.0346,-51.2177,Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Jerônimo de Barros|https://carlamenegat.github.io/VarelaDigital/person/jeronimo_de_barros;João Frederico Caldwell|https://www.wikidata.org/wiki/Q10311526|João Frederico CalvaroCaldwell;João Paulo dos Santos Barreto|https://www.wikidata.org/wiki/Q10312004|João Paulo dos Sousa BarretoJoão Paulo dos Santos Barreto;José Inácio Ourives|https://carlamenegat.github.io/VarelaDigital/person/jose_inacio_ourives|José Inácio (Juca) Ourives§Ourives§Major Ourives;Rodrigues|https://carlamenegat.github.io/VarelaDigital/person/major_rodrigues|Major Rodrigues,2.º Regimento de Cavalaria de Linha|https://carlamenegat.github.io/VarelaDigital/org/cavalaria_2regimento;3.º Regimento de Cavalaria de Linha|https://carlamenegat.github.io/VarelaDigital/org/cavalaria_3regimento;5.º Corpo de cavalaria dos Guardas Nacionais|https://carlamenegat.github.io/VarelaDigital/org/guardas_nacionais_5corpo|5.º Corpo de Cavalaria de Guarda Nacional;11.º Batalhão de Infantaria|https://carlamenegat.github.io/VarelaDigital/org/infantaria_11batalhao|11.º da mesma arma;5.º Batalhão de Infantaria|https://carlamenegat.github.io/VarelaDigital/org/infantaria_5batalhao,Porto Alegre|https://www.geonames.org/3452925/porto-alegre.html|Leal e Valerosa Cidade de Porto Alegre§Madre de Deus de Porto Alegre;Rio dos Sinos|https://www.geonames.org/3447542/rio-dos-sinos.html;Rio Tramandaí|https://www.geonames.org/12532161/rio-tramandai.html;Torres|https://www.geonames.org/3446295/torres.html;Três Forquilhas|https://www.geonames.org/6318792/tres-forquilhas.html,,1840-12-10;1840-12-17;1978;2025-06-28;2025-11-29,CV-63.xml
CV-64,Carta CV-64 – Francisco Pedro de Abreu para João Paulo dos Santos Barreto,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,João Paulo dos Santos Barreto,https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto,1841-07-14,Rincão do Inhamandá,https://www.geonames.org/13034762/arroio-inhamanda.html,-29.68489,-54.16243,Bento Gonçalves da Silva|https://www.wikidata.org/wiki/Q1789375|Bento Gonçalves;David José Martins|https://www.wikidata.org/wiki/Q17276409|David Canabarro;Manuel dos Santos Loureiro|https://www.wikidata.org/wiki/Q10324710|Coronel Loureiro;Demétrio Ribeiro|https://carlamenegat.github.io/VarelaDigital/person/demetrio_ribeiro|Demétrio;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Jacinto Guedes da Luz|https://carlamenegat.github.io/VarelaDigital/person/jacinto_guedes|Guedes;João Paulo dos Santos Barreto|https://www.wikidata.org/wiki/Q10312004;Joaquim Pedro Soares|https://carlamenegat.github.io/VarelaDigital/person/joaquim_pedro_soares|Joaquim Pedro;José Gomes Portinho|https://www.wikidata.org/wiki/Q10309518|General Portinho§Portinho;Melo|https://carlamenegat.github.io/VarelaDigital/person/melo|Teseu§Tenente-coronel Melo,,Alegrete|https://www.geonames.org/3472638/alegrete.html;Bagé|https://www.geonames.org/3471196/bage.html|Bayes;Batoví|https://www.geonames.org/10944639/cerro-batovi.html|Batovi;Cerro de Botucaraí|https://www.geonames.org/11979354/cerro-botucarai.html|Botucaraí;Cachoeira|https://www.geonames.org/3468436/cachoeira-do-sul.html|São João da Cachoeira§Cachoeira do Sul;Cruz Alta|https://www.geonames.org/3465108/cruz-alta.html;Encruzilhada do Sul|https://www.geonames.org/3464255/encruzilhada-do-sul.html|Encruzilhada;Rio Ibicuí|https://www.geonames.org/3461600/rio-ibicui.html|Ibicuí;Arroio Inhamandá|https://www.geonames.org/13034762/arroio-inhamanda.html|Rincão do Inhamandá;Cabo de Santa Maria|https://www.geonames.org/3440561/cabo-santa-maria.html|Santa Maria,,1841-07-14;1978;2025-06-28;2025-11-29,CV-64.xml
CV-65,Carta CV-65 – Francisco Pedro de Abreupara João Paulo dos Santos Barreto,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,João Paulo dos Santos Barreto,https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto,1841-07-18,Inhamandá,https://www.geonames.org/13034762/arroio-inhamanda.html,-29.68489,-54.16243,Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;João Ferreira|https://carlamenegat.github.io/VarelaDigital/person/joao_ferreira|Capitão João Ferreira;João Paulo dos Santos Barreto|https://www.wikidata.org/wiki/Q10312004;José Gomes Portinho|https://www.wikidata.org/wiki/Q10309518|General Portinho§Portinho,,Arroio Inhamandá|https://www.geonames.org/13034762/arroio-inhamanda.html|Inhamandá;Cabo de Santa Maria|https://www.geonames.org/3440561/cabo-santa-maria.html|Santa Maria;Toropi|https://www.geonames.org/3446313/toropi.html,,1841-07-18;1978;2025-06-28;2025-11-29,CV-65.xml
CV-66,Carta CV-66 – Francisco Pedro de Abreupara João Paulo dos Santos Barreto,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,João Paulo dos Santos Barreto,https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto,1841-08-04,São Pedro,https://www.geonames.org/3448332/sao-pedro-do-sul.html,-29.62056,-54.17889,Carvalhinho|https://carlamenegat.github.io/VarelaDigital/person/carvalhinho;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;João Paulo dos Santos Barreto|https://www.wikidata.org/wiki/Q10312004;José Gomes Portinho|https://www.wikidata.org/wiki/Q10309518|General Portinho§Portinho;Melo|https://carlamenegat.github.io/VarelaDigital/person/melo_major|Tenente-coronel Melo;Luís Miller|https://carlamenegat.github.io/VarelaDigital/person/miller|Miller,3.º Batalhão de Infantaria|https://carlamenegat.github.io/VarelaDigital/org/terceiro_batalhao|3.º Batalhão,Rincão de São Pedro|https://www.geonames.org/3448332/sao-pedro-do-sul.html|São Pedro;Cabo de Santa Maria|https://www.geonames.org/3440561/cabo-santa-maria.html|Santa Maria,,1841-08-04;1978;2025-06-28;2025-11-29,CV-66.xml
CV-67,Carta CV-67 – Francisco Pedro de Abreu para João Paulo dos Santos Barreto,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,João Paulo dos Santos Barreto,https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto,1841-08-10,Rincão de São Pedro,https://www.geonames.org/3448332/sao-pedro-do-sul.html,-29.62056,-54.17889,Rafael José Viana|https://carlamenegat.github.io/VarelaDigital/person/capitao_rafael_jose_viana|Rafael Viana§Capitão Rafael Viana;Claro José de Sousa|https://carlamenegat.github.io/VarelaDigital/person/claro_jose_sousa|Tenente Claro José de Sousa;Fidélis Pais da Silva|https://carlamenegat.github.io/VarelaDigital/person/fidelis_pais_silva|Sargento Fidélis Pais da Silva;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Frutuoso|https://carlamenegat.github.io/VarelaDigital/person/frutuoso;João Paulo dos Santos Barreto|https://www.wikidata.org/wiki/Q10312004;Juca Jacinto|https://carlamenegat.github.io/VarelaDigital/person/juca_jacinto|Comandante Juca Jacinto;Melo|https://carlamenegat.github.io/VarelaDigital/person/melo|Teseu§Tenente-coronel Melo;Pacheco|https://carlamenegat.github.io/VarelaDigital/person/pacheco;Tenente Bento|https://carlamenegat.github.io/VarelaDigital/person/tenente_bento;Tenente Eduardo|https://carlamenegat.github.io/VarelaDigital/person/tenente_eduardo;Tenente Novas|https://carlamenegat.github.io/VarelaDigital/person/tenente_novas,5.º Corpo da Guarda Nacional|https://carlamenegat.github.io/VarelaDigital/org/corpo_5_gn|5.º.;3.º Batalhão de Infantaria|https://carlamenegat.github.io/VarelaDigital/org/terceiro_batalhao|3.º Batalhão,Rincão de São Pedro|https://www.geonames.org/3448332/sao-pedro-do-sul.html;Rio Pardo|https://www.geonames.org/3451102/rio-pardo.html;Toropi|https://www.geonames.org/3446313/toropi.html,,1841-08-10;1978;2025-06-28;2025-11-29,CV-67.xml
CV-68,Carta CV-68 – Francisco Pedro de Abreu para Conde do Rio Pardo,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Conde do Rio Pardo,https://carlamenegat.github.io/VarelaDigital/person/general_valente,1842-01-29,Capela das Dores,https://www.geonames.org/6318661/sentinela-do-sul.html,-30.61139,-51.57889,"Pedro Antônio Iripi|https://carlamenegat.github.io/VarelaDigital/person/alferes_pedro_antonio_iripi|Alferes Pedro Antônio Iripi;Antônio de Sousa Neto|https://www.wikidata.org/wiki/Q612105|Neto;Bento Gonçalves da Silva|https://www.wikidata.org/wiki/Q1789375|Bento Gonçalves;Antônio Cândido da Silva|https://carlamenegat.github.io/VarelaDigital/person/capitao_antonio_candido_silva|Capitão Antônio Cândido da Silva;Francisco Cabeleira|https://carlamenegat.github.io/VarelaDigital/person/capitao_francisco_cabeleira|Capitão Francisco Cabeleira;Lucas|https://carlamenegat.github.io/VarelaDigital/person/capitao_lucas|Cecas§Capitão Lucas;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Tomás Joaquim Pereira Valente|https://www.wikidata.org/wiki/Q10383102|Conde do Rio Pardo;Isaías Antônio Alz.|https://carlamenegat.github.io/VarelaDigital/person/isaias_antonio|Capitão Isaías;Major Antunes|https://carlamenegat.github.io/VarelaDigital/person/major_antunes;Major Queste
                    Major Kersting|https://carlamenegat.github.io/VarelaDigital/person/major_queste|Major Queste;Antônio Correia|https://carlamenegat.github.io/VarelaDigital/person/sargento_antonio_correia|Sargento Antônio Correia",5.º Corpo da Guarda Nacional|https://carlamenegat.github.io/VarelaDigital/org/corpo_5_gn|5.º Corpo;Esquadrão do Faxinal|https://carlamenegat.github.io/VarelaDigital/org/esquadrao_faxinal;8.º Batalhão|https://carlamenegat.github.io/VarelaDigital/org/oitavo_batalhao|Batalhão 8.º,Arroio Grande|https://www.geonames.org/3471422/arroio-grande.html;Canguçu|https://www.geonames.org/3467512/cangucu.html;Capela das Dores|https://www.geonames.org/6318661/sentinela-do-sul.html|Distrito das Dores;Lagoa dos Patos|https://www.geonames.org/12070278/lagoa-dos-patos.html;Porto Alegre|https://www.geonames.org/3452925/porto-alegre.html|Leal e Valerosa Cidade de Porto Alegre§Madre de Deus de Porto Alegre;Rio de Camaquã|https://www.geonames.org/3468012/rio-camaqua.html|Camaquã;Rio Grande|https://www.geonames.org/3451138/rio-grande.html;Canal do São Gonçalo|https://www.geonames.org/3449069/canal-de-sao-goncalo.html|São Gonçalo,,1842-01-20;1842-01-26;1842-01-29;1978;2025-06-29;2025-11-29,CV-68.xml
CV-69,Carta CV-69 – Francisco Pedro de Abreu para Conde de Rio Pardo,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Conde de Rio Pardo,https://carlamenegat.github.io/VarelaDigital/person/general_valente,1842-05-24,Porto Alegre,https://www.geonames.org/3452925/porto-alegre.html,-30.0346,-51.2177,Bento Gonçalves da Silva|https://www.wikidata.org/wiki/Q1789375;Fidélis Pais da Silva|https://carlamenegat.github.io/VarelaDigital/person/fidelis_pais_silva|Alferes Fidélis Pais da Silva;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Tomás Joaquim Pereira Valente|https://www.wikidata.org/wiki/Q10383102|Conde de Rio Pardo;João Frederico Caldwell|https://www.wikidata.org/wiki/Q10311526|João Frederico§Tenente-coronel João Frederico;José Gonçalves da Silva|https://carlamenegat.github.io/VarelaDigital/person/jose_goncalves_silva,,Cerro do Roque|https://www.geonames.org/3450905/cerro-do-roque.html|cerros do Roque;Cristal|https://www.geonames.org/6323411/cristal.html;Erval|https://www.geonames.org/3461679/herval.html|Herval;Guaíba|https://www.geonames.org/3462008/lake-guaiba.html|Rio Guaíba;Ponta Rasa|www.geonames.org/7582951/ilha-da-ponta-rasa.html;Porto Alegre|https://www.geonames.org/3452925/porto-alegre.html|Leal e Valerosa Cidade de Porto Alegre§Madre de Deus de Porto Alegre;Rio de Camaquã|https://www.geonames.org/3468012/rio-camaqua.html|Camaquã§Rio Camaquã;Rio Pardo|https://www.geonames.org/3451102/rio-pardo.html;São Lourenço|https://www.geonames.org/3448596/sao-lourenco-do-sul.html|Boqueirão§São Lourenço do Sul;Tavares|https://www.geonames.org/3446674/tavares.html,,1842-04-29;1842-05-09;1842-05-11;1842-05-12;1842-05-13;1842-05-20;1842-05-22;1842-05-24;1978;2025-06-29;2025-11-29,CV-69.xml
CV-7,Carta CV-7 – Antônio Vicente da Fontoura para Antônio Francisco dos Santos Abreu,Antônio Vicente da Fontoura,https://carlamenegat.github.io/VarelaDigital/person/fontoura,Antônio Francisco dos Santos Abreu,https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu,1842-02-21,Bagé,https://www.geonames.org/3471196/bage.html,-31.3294,-54.1069,Alexandre Silveira Lopes|https://carlamenegat.github.io/VarelaDigital/person/alexandre_silveira|Alexandre Silveira;Antônio Francisco dos Santos Abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073|Almeida,Tesouro|https://carlamenegat.github.io/VarelaDigital/org/tesouro,Bagé|https://www.geonames.org/3471196/bage.html|Bayes,,1842;1842-02-21;1978;2025-06-17;2025-11-20,CV-7.xml
CV-70,Carta CV-70 – Francisco Pedro de Abreu para Conde do Rio Pardo,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Conde do Rio Pardo,https://carlamenegat.github.io/VarelaDigital/person/general_valente,1842-05-24,Porto Alegre,https://www.geonames.org/3452925/porto-alegre.html,-30.0346,-51.2177,Bento Gonçalves da Silva|https://www.wikidata.org/wiki/Q1789375|Bento Gonçalves;Fidélis Pais da Silva|https://carlamenegat.github.io/VarelaDigital/person/fidelis_pais_silva|Alferes Fidélis Pais da Silva;Tomás Joaquim Pereira Valente|https://www.wikidata.org/wiki/Q10383102|Conde do Rio Pardo;João Frederico Caldwell|https://www.wikidata.org/wiki/Q10311526|Tenente-coronel Caldwell§Tenente-coronel João Frederico Caldwell;José Gonçalves da Silva|https://carlamenegat.github.io/VarelaDigital/person/jose_goncalves_silva;Lemos|https://carlamenegat.github.io/VarelaDigital/person/tenente_lemos,5.ª Companhia de Cavalaria|https://carlamenegat.github.io/VarelaDigital/org/quinta_comp_cavalaria|5.º Corpo de Cavalaria,Cerro do Roque|https://www.geonames.org/3450905/cerro-do-roque.html;Erval|https://www.geonames.org/3461679/herval.html|Herval;Ponta Rasa|www.geonames.org/7582951/ilha-da-ponta-rasa.html;Porto Alegre|https://www.geonames.org/3452925/porto-alegre.html|Leal e Valerosa Cidade de Porto Alegre§Madre de Deus de Porto Alegre;Rio de Camaquã|https://www.geonames.org/3468012/rio-camaqua.html|Camaquã;Rio Jacuí|https://www.geonames.org/3460298/rio-jacui.html|Jacuí;Rio Pardo|https://www.geonames.org/3451102/rio-pardo.html;São Lourenço|https://www.geonames.org/3448596/sao-lourenco-do-sul.html|Boqueirão§São Lourenço do Sul;Tavares|https://www.geonames.org/3446674/tavares.html,,1842-04-29;1842-05-03;1842-05-09;1842-05-12;1842-05-13;1842-05-22;1842-05-24;1978;2025-06-30;2025-11-29,CV-70.xml
CV-71,Carta CV-71 – Francisco Pedro de Abreu para Conde de Rio Pardo,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Conde de Rio Pardo,https://carlamenegat.github.io/VarelaDigital/person/general_valente,1842-06-27,Charqueadas da Barra,https://www.geonames.org/3466261/charqueadas.html,-29.95472,-51.62528,Domingos Barbosa|https://carlamenegat.github.io/VarelaDigital/person/domingos_barbosa|Major Domingos Barbosa;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue,5.º Corpo dos rebeldes|https://carlamenegat.github.io/VarelaDigital/org/corpo_5_farroupilhas,Charqueadas|https://www.geonames.org/3466261/charqueadas.html|Charqueadas da Barra§Charqueadas do Jacuí§Barra do Jacuí§charqueadas da Barra;Capela das Dores|https://www.geonames.org/6318661/sentinela-do-sul.html|Distrito das Dores;Ponta Rasa|www.geonames.org/7582951/ilha-da-ponta-rasa.html,,1842-06-21;1842-06-22;1842-06-23;1842-06-27;1978;2025-06-30;2025-11-29,CV-71.xml
CV-72,Carta CV-72 – Francisco Pedro de Abreu para José Maria da Silva Betancourt,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,José Maria da Silva Betancourt,https://carlamenegat.github.io/VarelaDigital/person/jose_maria_betancourt,1842-09-17,Ponta Rasa,www.geonames.org/7582951/ilha-da-ponta-rasa.html,-29.9640,-51.3726,Antônio de Sousa Neto|https://www.wikidata.org/wiki/Q612105|Neto;Castilho|https://carlamenegat.github.io/VarelaDigital/person/castilho;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue§Francisco Pedro de Abrew;Tomás Joaquim Pereira Valente|https://www.wikidata.org/wiki/Q10383102|Conde de Rio Pardo;Joaquim de Faria Correia|https://carlamenegat.github.io/VarelaDigital/person/joaquim_correia|Major Correia,1.ª Brigada de Cavalaria|https://carlamenegat.github.io/VarelaDigital/org/primeira_brigada_cavalaria,Piratini|https://www.geonames.org/3453524/piratini.html;Ponta Rasa|www.geonames.org/7582951/ilha-da-ponta-rasa.html;Porto Alegre|https://www.geonames.org/3452925/porto-alegre.html|Leal e Valerosa Cidade de Porto Alegre§Madre de Deus de Porto Alegre;Rio de Camaquã|https://www.geonames.org/3468012/rio-camaqua.html|Camaquã;Rio Grande|https://www.geonames.org/3451138/rio-grande.html,,1840-10-01;1842-01-12;1842-09-08;1842-09-17;1842-09-20;1978;2025-06-30;2025-11-29,CV-72.xml
CV-73,Carta CV-73 – Francisco Pedro de Abreu para Barão de Caxias,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Barão de Caxias,https://carlamenegat.github.io/VarelaDigital/person/luis_alves_lima_silva,1842-12-23,Ponta Rasa,www.geonames.org/7582951/ilha-da-ponta-rasa.html,-29.9640,-51.3726,"Antônio Soares de Paiva|https://carlamenegat.github.io/VarelaDigital/person/antonio_soares_paiva|Coronel Comandante da Guarnição da vila do 
                        Norte, Antônio Soares de Paiva;Francisco de Lima e Silva|https://carlamenegat.github.io/VarelaDigital/person/francisco_lima_silva|Major Francisco de Lima e Silva;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Luís Alves de Lima e Silva|https://www.wikidata.org/wiki/Q712089|Duque de Caxias§Barão de Caxias;Capitão-tenente Meneses|https://carlamenegat.github.io/VarelaDigital/person/meneses",,Charqueadas|https://www.geonames.org/3466261/charqueadas.html|Charqueadas da Barra§Charqueadas do Jacuí§Barra do Jacuí;Capela das Dores|https://www.geonames.org/6318661/sentinela-do-sul.html|Distrito das Dores;Ponta Rasa|www.geonames.org/7582951/ilha-da-ponta-rasa.html;Porto Alegre|https://www.geonames.org/3452925/porto-alegre.html|Leal e Valerosa Cidade de Porto Alegre§Madre de Deus de Porto Alegre;Rio de Camaquã|https://www.geonames.org/3468012/rio-camaqua.html|Camaquã,,1842-12-07;1842-12-21;1842-12-23;1978;2025-06-30;2025-11-29,CV-73.xml
CV-74,Carta CV-74 – Francisco Pedro de Abreu para Barão de Caxias,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Barão de Caxias,https://carlamenegat.github.io/VarelaDigital/person/luis_alves_lima_silva,1842-12-27,Ponta Rasa,www.geonames.org/7582951/ilha-da-ponta-rasa.html,-29.9640,-51.3726,Farias|https://carlamenegat.github.io/VarelaDigital/person/farias|Faria;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;José Alves de Medeiros|https://carlamenegat.github.io/VarelaDigital/person/jose_alves_medeiros|Tenente José Alves de Medeiros,Esquadrão do Triunfo|https://carlamenegat.github.io/VarelaDigital/org/esquadrao_triunfo,Ponta Rasa|www.geonames.org/7582951/ilha-da-ponta-rasa.html|Acampamento na Ponta Rasa;Triunfo|https://www.geonames.org/3446019/triunfo.html,,1842-12-27;1842-12-28;1842-12-31;1978;2025-06-30;2025-11-30,CV-74.xml
CV-75,Carta CV-75 – Francisco Pedro de Abreu para Urbano Soares da Silva,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Urbano Soares da Silva,https://carlamenegat.github.io/VarelaDigital/person/urbano_soares_silva,1843-10-20,Canguçu,https://www.geonames.org/3467512/cangucu.html,-31.3956,-52.6758,"Antônio de Sousa Neto|https://www.wikidata.org/wiki/Q612105|Neto;Bento Gonçalves da Silva|https://www.wikidata.org/wiki/Q1789375|Bento Gonçalves;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Urbano Soares da Silva|https://carlamenegat.github.io/VarelaDigital/person/urbano_soares_silva|Urbano Soares
                                Urbano Soares da Silva",,Canguçu|https://www.geonames.org/3467512/cangucu.html,,1843-10-20;1978;2025-06-30;2025-11-30,CV-75.xml
CV-76,Carta CV-76 – Francisco Pedro de Abreu para Luís José Ferreira,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Luís José Ferreira,https://carlamenegat.github.io/VarelaDigital/person/luis_jose_ferreira,1844-05-16?,Canguçu,https://www.geonames.org/3467512/cangucu.html,-31.3956,-52.6758,Emílio|https://carlamenegat.github.io/VarelaDigital/person/emilio;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Luís José Ferreira|https://carlamenegat.github.io/VarelaDigital/person/luis_jose_ferreira,8.º Batalhão de Caçadores|https://carlamenegat.github.io/VarelaDigital/org/oitavo_batalhao_cacadores,Canguçu|https://www.geonames.org/3467512/cangucu.html;Porto Alegre|https://www.geonames.org/3452925/porto-alegre.html|Leal e Valerosa Cidade de Porto Alegre§Madre de Deus de Porto Alegre,,1844-05-16?;1978;2025-06-30;2025-11-30,CV-76.xml
CV-77,Carta CV-77 –,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Luís José Ferreira,https://carlamenegat.github.io/VarelaDigital/person/luis_jose_ferreira,1844-05-16,Canguçu,https://www.geonames.org/3467512/cangucu.html,-31.3956,-52.6758,Bolilho|https://carlamenegat.github.io/VarelaDigital/person/bolilho|Alferes Bolilho;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Lúcio de Braga|https://carlamenegat.github.io/VarelaDigital/person/lucio_de_braga;Luís José Ferreira|https://carlamenegat.github.io/VarelaDigital/person/luis_jose_ferreira,8.º Batalhão de Caçadores|https://carlamenegat.github.io/VarelaDigital/org/oitavo_batalhao_cacadores,Canguçu|https://www.geonames.org/3467512/cangucu.html;Rio Grande|https://www.geonames.org/3451138/rio-grande.html,,1844-05-16;1978;2025-06-30;2025-11-30,CV-77.xml
CV-78,Carta CV-78 –,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Luís José Ferreira,https://carlamenegat.github.io/VarelaDigital/person/luis_jose_ferreira,1844-06-23,,,,,Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Luís José Ferreira|https://carlamenegat.github.io/VarelaDigital/person/luis_jose_ferreira,1.º Batalhão de Fuzileiros|https://carlamenegat.github.io/VarelaDigital/org/primeiro_batalhao_fuzileiros,Jaguarão|https://www.geonames.org/3460232/jaguarao.html;Pelotas|https://www.geonames.org/3454244/pelotas.html|São Francisco de Paula,,1844-06-23;1978;2025-06-30;2025-11-30,CV-78.xml
