cv_id,subject,author_name,author_uri,recipient_name,recipient_uri,date,place_label,place_uri,lat,long,mentioned_people,mentioned_orgs,mentioned_places,mentioned_events,mentioned_dates,text_file
CV-4,Carta CV-4 – Antônio Francisco dos Santos Abreu para Domingos José de Almeida,Antônio Francisco dos Santos Abreu,https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_almeida,1841-11-17,São Lourenço,,,,antonio_abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu|Antônio Francisco dos Santos Abreu;domingos_jose_de_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_de_almeida|Domingos José de Almeida;serafim_ribeiro|https://carlamenegat.github.io/VarelaDigital/person/serafim_ribeiro|Serafim Ribeiro,,bage||Bagé,,1841-11-17;1841-11-30;1978;2025-06-16;2025-11-20,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-4.xml
CV-40,Petição CV-40 – Requerimento de Cláudio de Abreu sobre sobras de sesmaria,Cláudio de Abreu,,,,1843-02-21,Alegrete,,,,claudio_abreu|https://carlamenegat.github.io/VarelaDigital/person/claudio_abreu|Cláudio de Abreu§Tenente-coronel Cláudio de Abreu;jose_antonio_siqueira|https://carlamenegat.github.io/VarelaDigital/person/jose_antonio_siqueira|José Antônio de Siqueira;sa_brito|https://carlamenegat.github.io/VarelaDigital/person/sa_brito|Sá Brito,assembleia_constituinte|https://carlamenegat.github.io/VarelaDigital/org/assembleia_constituinte|Assembléia Geral Constituinte e Legislativa do Estado;secretaria_interior|https://carlamenegat.github.io/VarelaDigital/org/secretaria_interior|Secretaria do Interior,alegrete||Alegrete;ibirapuita||Ibirapuitã;inhanduí||Inhanduí;inhanduí_rincao||Inhanduí,,1843-02-21;1843-02-25;1978;2025-06-25;2025-06-26;2026-01-08,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-40.xml
CV-41,Documento CV-41 – Requerimento de Cláudio de Abreu sobre sobras de sesmaria,Cláudio de Abreu,,,,,,,,,claudio_abreu|https://carlamenegat.github.io/VarelaDigital/person/claudio_abreu|Tenente-coronel Cláudio de Abreu;sa_brito|https://carlamenegat.github.io/VarelaDigital/person/sa_brito|Sá Brito,assembleia_constituinte|https://carlamenegat.github.io/VarelaDigital/org/assembleia_constituinte|Assembléia Geral do Estado;secretaria_interior|https://carlamenegat.github.io/VarelaDigital/org/secretaria_interior|Secretaria do Interior,alegrete||Alegrete;inhanduí_rincao||Inhanduí,,1843-03-18;1843-05-18;1978;2025-06-25;2025-06-26;2025-11-26,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-41.xml
CV-42,Relação de materiais militares CV-42 – Firmino Luís Gomes de Abreu (Arsenal de Guerra),Firmino Luís Gomes de Abreu,https://carlamenegat.github.io/VarelaDigital/person/firmino_luis_gomes_de_abreu,,,1840-12-26,,,,,firmino_luis_gomes_abreu|https://carlamenegat.github.io/VarelaDigital/person/firmino_luis_gomes_abreu|Firmino Luís Gomes de Abreu,arsenal_guerra|https://carlamenegat.github.io/VarelaDigital/org/arsenal_guerra|Arsenal de Guerra,,,1840-12-26;1978;2025-06-25;2025-06-26;2025-11-26,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-42.xml
CV-43,Carta CV-43 – Francisco Pedro de Abreu para Francisco Xavier da Cunha,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Francisco Xavier da Cunha,https://carlamenegat.github.io/VarelaDigital/person/francisco_xavier_cunha,1837-08-30,,,,,domingos_vicente|https://carlamenegat.github.io/VarelaDigital/person/domingos_vicente|Domingos Vicente;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;francisco_xavier_cunha|https://carlamenegat.github.io/VarelaDigital/person/francisco_xavier_cunha|Francisco Xavier da Cunha,esquadrao_barra|https://carlamenegat.github.io/VarelaDigital/org/esquadrao_barra|Quartel do Esquadrão da Barra;oitavo_batalhao|https://carlamenegat.github.io/VarelaDigital/org/oitavo_batalhao|8.º Batalhão,,,1837-08-30;1837-09-01;1978;2025-06-27;2025-11-26,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-43.xml
CV-44,Relatório militar CV-44 – Francisco Pedro de Abreu ao Brigadeiro Francisco Xavier da Cunha,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Francisco Xavier da Cunha,https://carlamenegat.github.io/VarelaDigital/person/francisco_xavier_cunha,1838-07-16,Porto Alegre,,,,chico_rocha|https://carlamenegat.github.io/VarelaDigital/person/chico_rocha|Chico Rocha;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;francisco_xavier_cunha|https://carlamenegat.github.io/VarelaDigital/person/francisco_xavier_cunha|Francisco Xavier da Cunha;joao_antonio|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio|João Antônio;joao_antonio_lopes|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_lopes|João Antônio Lopes;jose_ricardo|https://carlamenegat.github.io/VarelaDigital/person/jose_ricardo|José Ricardo;miguel_barbosa|https://carlamenegat.github.io/VarelaDigital/person/miguel_barbosa|Miguel Barbosa,corpo_provisorio|https://carlamenegat.github.io/VarelaDigital/org/corpo_provisorio|Provisório;esquadrao_barra|https://carlamenegat.github.io/VarelaDigital/org/esquadrao_barra|Esquadrão da Barra;quinta_comp_cavalaria|https://carlamenegat.github.io/VarelaDigital/org/quinta_comp_cavalaria|5.º Companhia de Cavalaria,dores_camaqua||Capela das Dores;lagoa_patos||Lagoa dos Patos;porto_alegre||Porto Alegre;rio_camaqua||Rio Camaquã;rio_pardo||Rio Pardo;tapes||Tapes,,1838-07-16;1978;2025-06-27;2025-11-26,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-44.xml
CV-45,Carta CV-45 – Pagamento a observadores (bombeiros),Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Antônio Elzeário de Miranda e Brito,https://carlamenegat.github.io/VarelaDigital/person/antonio_elzeário_miranda_brito,1838-09-13,Porto Alegre,,,,antonio_elzeário_miranda_brito|https://carlamenegat.github.io/VarelaDigital/person/antonio_elzeário_miranda_brito|Antônio Elzeário de Miranda e Brito;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;jose_luis_silva|https://carlamenegat.github.io/VarelaDigital/person/jose_luis_silva|José Luís da Silva;sebastiao_afonso_silva|https://carlamenegat.github.io/VarelaDigital/person/sebastiao_afonso_silva|Sebastião Afonso da Silva,,barra_camaqua||Barra;porto_alegre||Porto Alegre,,1838-09-13;1978;2025-06-27;2025-11-26,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-45.xml
CV-46,Carta CV-46 – Solicitação de nova barca de trânsito,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Tomás José da Silva,https://carlamenegat.github.io/VarelaDigital/person/tomas_jose_silva,1838-10-13,Porto Alegre,,,,francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;jose_cesario_abreu|https://carlamenegat.github.io/VarelaDigital/person/jose_cesario_abreu|José Cesário de Abreu;tomas_jose_silva|https://carlamenegat.github.io/VarelaDigital/person/tomas_jose_silva|Tomás José da Silva,,porto_alegre||Porto Alegre,,1838-10-13;1978;2025-06-27;2025-11-26,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-46.xml
CV-47,Carta CV-47 – Relato de expedição militar,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Tomás José da Silva,https://carlamenegat.github.io/VarelaDigital/person/tomas_jose_silva,1838-11-09,,,,,amaral_ferrador|https://carlamenegat.github.io/VarelaDigital/person/amaral_ferrador|Amaral Ferrador;bento_manoel|https://carlamenegat.github.io/VarelaDigital/person/bento_manoel|Bento Manuel Ribeiro;demetrio_garcia|https://carlamenegat.github.io/VarelaDigital/person/demetrio_garcia|Demétrio Garcia;esteves|https://carlamenegat.github.io/VarelaDigital/person/esteves|Esteves;eusebio|https://carlamenegat.github.io/VarelaDigital/person/eusebio|Eusébio;ferreira|https://carlamenegat.github.io/VarelaDigital/person/ferreira|Ferreira;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;godinho|https://carlamenegat.github.io/VarelaDigital/person/godinho|Godinho;joaquim_rodrigues_jaques|https://carlamenegat.github.io/VarelaDigital/person/joaquim_rodrigues_jaques|Joaquim Rodrigues Jaques;jose_almeida_rebelde|https://carlamenegat.github.io/VarelaDigital/person/jose_almeida_rebelde|José de Almeida;jose_garcia|https://carlamenegat.github.io/VarelaDigital/person/jose_garcia|José Garcia;jose_inacio_ourives|https://carlamenegat.github.io/VarelaDigital/person/jose_inacio_ourives|José Inácio Ourives;jose_joaquim_neves|https://carlamenegat.github.io/VarelaDigital/person/jose_joaquim_neves|José Joaquim Neves;juca_leao|https://carlamenegat.github.io/VarelaDigital/person/juca_leao|Juca Leão;manuel_bento|https://carlamenegat.github.io/VarelaDigital/person/manuel_bento|Manuel Bento;manuel_costa_guimaraes|https://carlamenegat.github.io/VarelaDigital/person/manuel_costa_guimaraes|Manuel da Costa Guimarães;marianito_martins|https://carlamenegat.github.io/VarelaDigital/person/marianito_martins|Marianito Martins;paulo_jose_abreu|https://carlamenegat.github.io/VarelaDigital/person/paulo_jose_abreu|Paulo José de Abreu;rocha|https://carlamenegat.github.io/VarelaDigital/person/rocha|Rocha;salustiano|https://carlamenegat.github.io/VarelaDigital/person/salustiano|Salustiano;tomas_jose_silva|https://carlamenegat.github.io/VarelaDigital/person/tomas_jose_silva|Tomás José da Silva;vitor_neves|https://carlamenegat.github.io/VarelaDigital/person/vitor_neves|Vitor Neves,,arroio_ratos||Arroio dos Ratos;picada||Picada;piratini||Piratini;ponta_rasa||Ponta Rasa;rio_cai||Rio do Caí;taquari||Taquari;triunfo||Triunfo,,1838-11-04;1838-11-05;1838-11-09;1978;2025-06-27;2025-11-26,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-47.xml
CV-48,Carta CV-48 – Informação de movimento de forças,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Tomás José da Silva,https://carlamenegat.github.io/VarelaDigital/person/tomas_jose_silva,1838-11-14,,,,,bento_manoel|https://carlamenegat.github.io/VarelaDigital/person/bento_manoel|Bento Manuel;estevao|https://carlamenegat.github.io/VarelaDigital/person/estevao|Estevão;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;tomas_jose_silva|https://carlamenegat.github.io/VarelaDigital/person/tomas_jose_silva|Tomás José da Silva,,boa_vista||Boa Vista;piratini||Piratini;triunfo||Triunfo,,1838-11-14;1978;2025-06-28;2025-11-26,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-48.xml
CV-49,Carta CV-49 – Informações sobre deslocamento de forças,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Tomás José da Silva,https://carlamenegat.github.io/VarelaDigital/person/tomas_jose_silva,1838-11-18,Acampamento da Picada,,,,alferes_cruz|https://carlamenegat.github.io/VarelaDigital/person/alferes_cruz|Cruz;bento_manoel|https://carlamenegat.github.io/VarelaDigital/person/bento_manoel|Bento Manuel;capitao_augusto|https://carlamenegat.github.io/VarelaDigital/person/capitao_augusto|Capitão Augusto;felisberto|https://carlamenegat.github.io/VarelaDigital/person/felisberto|Felisberto;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;jose_joao_castro|https://carlamenegat.github.io/VarelaDigital/person/jose_joao_castro|Furriel José João de Castro;major_simas|https://carlamenegat.github.io/VarelaDigital/person/major_simas|Major Simas§Simas;mombach|https://carlamenegat.github.io/VarelaDigital/person/mombach|Mombaque;oliveira|https://carlamenegat.github.io/VarelaDigital/person/oliveira|Oliveira;tomas_jose_silva|https://carlamenegat.github.io/VarelaDigital/person/tomas_jose_silva|Tomás José da Silva,,picada||Acampamento da Picada;piratini||Piratini;rio_pardo||Rio Pardo;santo_amaro||Santo Amaro;triunfo||Triunfo,,1838-11-18;1978;2025-06-28;2025-11-28,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-49.xml
CV-5,Carta CV-5 – Antônio Francisco dos Santos Abreu para Inácio José de Oliveira Guimarães,Antônio Francisco dos Santos Abreu,https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu,Inácio José de Oliveira Guimarães,https://carlamenegat.github.io/VarelaDigital/person/inacio_guimaraes,1841-11-20,Salso,,,,inacio_guimaraes|https://carlamenegat.github.io/VarelaDigital/person/inacio_guimaraes|Inácio José de Oliveira Guimarães.,,salso||Salso;sao_lourenco||Boqueirão,,1841-11-16;1841-11-20;1841-11-22;1978;2025-06-16;2025-11-24,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-5.xml
CV-50,Carta CV-50 – Sobre necessidade de embarcação para infantaria,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Tomás José da Silva,https://carlamenegat.github.io/VarelaDigital/person/tomas_jose_silva,1838-12-09,,,,,francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;tomas_jose_silva|https://carlamenegat.github.io/VarelaDigital/person/tomas_jose_silva|Tomás José da Silva,,,,1838-12-09;1839;1978;2025-06-28;2025-11-28,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-50.xml
CV-51,Carta CV-51 – Relato de operação militar fluvial,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Antônio Elzeário de Miranda e Brito,https://carlamenegat.github.io/VarelaDigital/person/antonio_elzeario_brito,1839-03-01,Porto Alegre,,,,antonio_elzeario_brito|https://carlamenegat.github.io/VarelaDigital/person/antonio_elzeario_brito|Antônio Elzeário de Miranda e Brito;francisco_felix_fonseca|https://carlamenegat.github.io/VarelaDigital/person/francisco_felix_fonseca|Major Francisco Félix da Fonseca;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;joao_jose_damasceno|https://carlamenegat.github.io/VarelaDigital/person/joao_jose_damasceno|Damasceno;jose_alves_morais|https://carlamenegat.github.io/VarelaDigital/person/jose_alves_morais|Tenente-coronel Morais;juca_custodio|https://carlamenegat.github.io/VarelaDigital/person/juca_custodio|Juca Custódio;rodrigo_lamare|https://carlamenegat.github.io/VarelaDigital/person/rodrigo_lamare|Rodrigo Antônio de Lamare;tenente_caldeira|https://carlamenegat.github.io/VarelaDigital/person/tenente_caldeira|Tenente Caldeira,,arroio_ratos||Arroio dos Ratos;cachoeira||Cachoeira;ilha_paciencia||Ilha da Paciência;porto_alegre||Porto Alegre;triunfo||Yila do Triunfo§vila do Triunfo,,1839-02-27;1839-03-01;1978;2025-06-28;2025-11-28,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-51.xml
CV-52,Carta CV-52 – Relato de operação militar nos Morretes,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Visconde de Castro,https://carlamenegat.github.io/VarelaDigital/person/visconde_castro,1839-04-03,,,,,bento_manoel|https://carlamenegat.github.io/VarelaDigital/person/bento_manoel|Bento Manuel Ribeiro;claro_jose_sousa|https://carlamenegat.github.io/VarelaDigital/person/claro_jose_sousa|Alferes Claro;david_canabarro|https://carlamenegat.github.io/VarelaDigital/person/david_canabarro|David Canabarro;demetrio_garcia|https://carlamenegat.github.io/VarelaDigital/person/demetrio_garcia|Tenente Demétrio;duarte_canabarro|https://carlamenegat.github.io/VarelaDigital/person/duarte_canabarro|Major Duarte Martins Canabarro;francisco_felix_fonseca|https://carlamenegat.github.io/VarelaDigital/person/francisco_felix_fonseca|Major Francisco Félix da Fonseca;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;francisco_xavier|https://carlamenegat.github.io/VarelaDigital/person/francisco_xavier|Tenente Francisco Xavier;manuel_jose_simas|https://carlamenegat.github.io/VarelaDigital/person/manuel_jose_simas|Major Simas;visconde_castro|https://carlamenegat.github.io/VarelaDigital/person/visconde_castro|Visconde de Castro,,morretes||Morretes;porto_alegre||Porto Alegre,,1839-04-01;1839-04-03;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-52.xml
CV-53,Carta CV-53 – Relato de operação militar nos Morretes,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Antônio Elzeário de Miranda e Brito,https://carlamenegat.github.io/VarelaDigital/person/antonio_elzeario_brito,1839-04-03,,,,,antonio_elzeario_brito|https://carlamenegat.github.io/VarelaDigital/person/antonio_elzeario_brito|Antônio Elzeário de Miranda e Brito;bento_manoel|https://carlamenegat.github.io/VarelaDigital/person/bento_manoel|Bento Manuel Ribeiro;canabarro|https://carlamenegat.github.io/VarelaDigital/person/canabarro|David Canabarro;claro_jose_sousa|https://carlamenegat.github.io/VarelaDigital/person/claro_jose_sousa|Alferes Claro;demetrio_garcia|https://carlamenegat.github.io/VarelaDigital/person/demetrio_garcia|Tenente Demétrio;duarte_canabarro|https://carlamenegat.github.io/VarelaDigital/person/duarte_canabarro|Major Duarte Martins Canabarro;francisco_felix_fonseca|https://carlamenegat.github.io/VarelaDigital/person/francisco_felix_fonseca|Major Francisco Félix da Fonseca;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;francisco_xavier|https://carlamenegat.github.io/VarelaDigital/person/francisco_xavier|Tenente Francisco Xavier;manuel_jose_simas|https://carlamenegat.github.io/VarelaDigital/person/manuel_jose_simas|Major Simas,guardas_nacionais_5corpo|https://carlamenegat.github.io/VarelaDigital/org/guardas_nacionais_5corpo|5.º Corpo de Cavalaria de Guarda Nacional,morretes||Morretes;picada||Picada,,1839-04-01;1839-04-03;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-53.xml
CV-54,Carta CV-54 – Relato de ação militar e apreensão de material,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Antônio Elzeário de Miranda e Brito,https://carlamenegat.github.io/VarelaDigital/person/antonio_elzeario_brito,1839-04-11,,,,,antonio_elzeario_brito|https://carlamenegat.github.io/VarelaDigital/person/antonio_elzeario_brito|Antônio Elzeário de Miranda e Brito;antonio_sousa_neto|https://carlamenegat.github.io/VarelaDigital/person/antonio_sousa_neto|Antônio de Sousa Neto§Neto;fernandes|https://carlamenegat.github.io/VarelaDigital/person/fernandes|Tenente-coronel Fernandes;filipe_neri|https://carlamenegat.github.io/VarelaDigital/person/filipe_neri|Brigadeiro Filipe Neri;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;isaias_antonio|https://carlamenegat.github.io/VarelaDigital/person/isaias_antonio|Tenente Isaías Antônio Alz.;tomas_pereira|https://carlamenegat.github.io/VarelaDigital/person/tomas_pereira|Tenente-coronel Tomás Pereira,exercito_farroupilha|https://carlamenegat.github.io/VarelaDigital/org/exercito_farroupilha|Exército Republicano Rio-grandense;segundo_batalhao|https://carlamenegat.github.io/VarelaDigital/org/segundo_batalhao|Batalhão 2.º,guaiba||Rio Guaíba;passo_fundo||Passo Fundo;ponta_rasa||Ponta Rasa;rio_cai||Caí,,1839-04-11;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-54.xml
CV-55,Carta CV-55 – Francisco Pedro de Abreu para Antônio Elzeário de Miranda e Brito,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Antônio Elzeário de Miranda e Brito,https://carlamenegat.github.io/VarelaDigital/person/antonio_elzeario_brito,1839-04-20,Porto Alegre,,,,antonio_elzeario_brito|https://carlamenegat.github.io/VarelaDigital/person/antonio_elzeario_brito|Antônio Elzeário de Miranda e Brito;dona_antonia_brejo|https://carlamenegat.github.io/VarelaDigital/person/dona_antonia_brejo|D. Antônia do Brejo;eleuterio_jose_pereira|https://carlamenegat.github.io/VarelaDigital/person/eleuterio_jose_pereira|Eleutério José Pereira;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;garibaldi|https://carlamenegat.github.io/VarelaDigital/person/garibaldi|GuarivaldeGaribaldi;sebastiao_rego_barros|https://carlamenegat.github.io/VarelaDigital/person/sebastiao_rego_barros|Sebastião do Rego Barros,marinha_farroupilha|https://carlamenegat.github.io/VarelaDigital/org/marinha_farroupilha|marinha farrapa,camaqua||Camaquã;itapua||Itapuã;porto_alegre||Porto Alegre;rio_grande||Rio Grande;rio_grande_sul||Rio Grande do Sul,,1839-04-17;1839-04-20;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-55.xml
CV-56,Carta CV-56 – Francisco Pedro de Abreu para Filipe Neri de Oliveira,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Filipe Neri de Oliveira,https://carlamenegat.github.io/VarelaDigital/person/filipe_neri_oliveira,1839-09-21,Porto Alegre,,,,alferes_carvalho|https://carlamenegat.github.io/VarelaDigital/person/alferes_carvalho|Alferes Carvalho;alferes_inocencio|https://carlamenegat.github.io/VarelaDigital/person/alferes_inocencio|Alferes Inocêncio;antonio_turpim|https://carlamenegat.github.io/VarelaDigital/person/antonio_turpim|Antônio Turpim;capitao_christe|https://carlamenegat.github.io/VarelaDigital/person/capitao_christe|Capitão Christe;fidelis_pais_silva|https://carlamenegat.github.io/VarelaDigital/person/fidelis_pais_silva|Cabo Fidélis Pais da Silva;filipe_neri|https://carlamenegat.github.io/VarelaDigital/person/filipe_neri|Filipe Neri de Oliveira;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;isaias_antonio|https://carlamenegat.github.io/VarelaDigital/person/isaias_antonio|Tenente Isaías;jeronimo|https://carlamenegat.github.io/VarelaDigital/person/jeronimo|Jerônimo;jose_manuel_de_leao|https://carlamenegat.github.io/VarelaDigital/person/jose_manuel_de_leao|José Manuel de Leão§Leão;rocha_marinha|https://carlamenegat.github.io/VarelaDigital/person/rocha_marinha|Rocha,,arroio_dos_ratos||Arroio dos Ratos;ponta_rasa||Ponta Rasa;porto_alegre||Porto Alegre;santa_cruz||Santa Cruz,,1839-09-21;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-56.xml
CV-57,Carta CV-57 – Francisco Pedro de Abreu para Filipe Neri de Oliveira,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Filipe Neri de Oliveira,https://carlamenegat.github.io/VarelaDigital/person/filipe_neri_oliveira,1839-12-17,,,,,alferes_carvalho|https://carlamenegat.github.io/VarelaDigital/person/alferes_carvalho|Antônio José de Carvalho;alferes_cruz|https://carlamenegat.github.io/VarelaDigital/person/alferes_cruz|Alferes Antônio Joaquim da Cruz;filipe_neri|https://carlamenegat.github.io/VarelaDigital/person/filipe_neri|Filipe Neri de Oliveira;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;isaias_antonio|https://carlamenegat.github.io/VarelaDigital/person/isaias_antonio|Tenente Isaías Antônio Alz.;tenente_nogueira|https://carlamenegat.github.io/VarelaDigital/person/tenente_nogueira|Tenente Nogueira,brigada_2|https://carlamenegat.github.io/VarelaDigital/org/brigada_2|2a. Brigada,passo_fundo||Passo Fundo,,1839-12-17;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-57.xml
